image_id,filename,image_path,label,class_name
1051,1051.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1051.jpg,0,pubescent_bamboo
1052,1052.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1052.jpg,0,pubescent_bamboo
1053,1053.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1053.jpg,0,pubescent_bamboo
1054,1054.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1054.jpg,0,pubescent_bamboo
1055,1055.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1055.jpg,0,pubescent_bamboo
1056,1056.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1056.jpg,0,pubescent_bamboo
1057,1057.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1057.jpg,0,pubescent_bamboo
1058,1058.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1058.jpg,0,pubescent_bamboo
1059,1059.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1059.jpg,0,pubescent_bamboo
1060,1060.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1060.jpg,1,chinese_horse_chestnut
1061,1061.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1061.jpg,1,chinese_horse_chestnut
1062,1062.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1062.jpg,1,chinese_horse_chestnut
1063,1063.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1063.jpg,1,chinese_horse_chestnut
1064,1064.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1064.jpg,1,chinese_horse_chestnut
1065,1065.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1065.jpg,1,chinese_horse_chestnut
1066,1066.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1066.jpg,1,chinese_horse_chestnut
1067,1067.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1067.jpg,1,chinese_horse_chestnut
1068,1068.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1068.jpg,1,chinese_horse_chestnut
1069,1069.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1069.jpg,1,chinese_horse_chestnut
1070,1070.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1070.jpg,1,chinese_horse_chestnut
1071,1071.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1071.jpg,1,chinese_horse_chestnut
1072,1072.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1072.jpg,1,chinese_horse_chestnut
1073,1073.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1073.jpg,1,chinese_horse_chestnut
1074,1074.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1074.jpg,1,chinese_horse_chestnut
1075,1075.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1075.jpg,1,chinese_horse_chestnut
1076,1076.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1076.jpg,1,chinese_horse_chestnut
1077,1077.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1077.jpg,1,chinese_horse_chestnut
1078,1078.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1078.jpg,1,chinese_horse_chestnut
1079,1079.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1079.jpg,1,chinese_horse_chestnut
1080,1080.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1080.jpg,1,chinese_horse_chestnut
1081,1081.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1081.jpg,1,chinese_horse_chestnut
1082,1082.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1082.jpg,1,chinese_horse_chestnut
1083,1083.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1083.jpg,1,chinese_horse_chestnut
1084,1084.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1084.jpg,1,chinese_horse_chestnut
1085,1085.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1085.jpg,1,chinese_horse_chestnut
1086,1086.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1086.jpg,1,chinese_horse_chestnut
1087,1087.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1087.jpg,1,chinese_horse_chestnut
1088,1088.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1088.jpg,1,chinese_horse_chestnut
1089,1089.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1089.jpg,1,chinese_horse_chestnut
1090,1090.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1090.jpg,1,chinese_horse_chestnut
1091,1091.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1091.jpg,1,chinese_horse_chestnut
1092,1092.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1092.jpg,1,chinese_horse_chestnut
1093,1093.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1093.jpg,1,chinese_horse_chestnut
1094,1094.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1094.jpg,1,chinese_horse_chestnut
1095,1095.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1095.jpg,1,chinese_horse_chestnut
1096,1096.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1096.jpg,1,chinese_horse_chestnut
1097,1097.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1097.jpg,1,chinese_horse_chestnut
1098,1098.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1098.jpg,1,chinese_horse_chestnut
1099,1099.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1099.jpg,1,chinese_horse_chestnut
1100,1100.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1100.jpg,1,chinese_horse_chestnut
1101,1101.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1101.jpg,1,chinese_horse_chestnut
1102,1102.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1102.jpg,1,chinese_horse_chestnut
1103,1103.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1103.jpg,1,chinese_horse_chestnut
1104,1104.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1104.jpg,1,chinese_horse_chestnut
1105,1105.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1105.jpg,1,chinese_horse_chestnut
1106,1106.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1106.jpg,1,chinese_horse_chestnut
1107,1107.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1107.jpg,1,chinese_horse_chestnut
1108,1108.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1108.jpg,1,chinese_horse_chestnut
1109,1109.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1109.jpg,1,chinese_horse_chestnut
1110,1110.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1110.jpg,1,chinese_horse_chestnut
1111,1111.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1111.jpg,1,chinese_horse_chestnut
1112,1112.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1112.jpg,1,chinese_horse_chestnut
1113,1113.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1113.jpg,1,chinese_horse_chestnut
1114,1114.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1114.jpg,1,chinese_horse_chestnut
1115,1115.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1115.jpg,1,chinese_horse_chestnut
1116,1116.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1116.jpg,1,chinese_horse_chestnut
1117,1117.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1117.jpg,1,chinese_horse_chestnut
1118,1118.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1118.jpg,1,chinese_horse_chestnut
1119,1119.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1119.jpg,1,chinese_horse_chestnut
1120,1120.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1120.jpg,1,chinese_horse_chestnut
1121,1121.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1121.jpg,1,chinese_horse_chestnut
1122,1122.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1122.jpg,1,chinese_horse_chestnut
1552,1552.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1552.jpg,2,anhui_barberry
1553,1553.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1553.jpg,2,anhui_barberry
1554,1554.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1554.jpg,2,anhui_barberry
1555,1555.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1555.jpg,2,anhui_barberry
1556,1556.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1556.jpg,2,anhui_barberry
1557,1557.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1557.jpg,2,anhui_barberry
1558,1558.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1558.jpg,2,anhui_barberry
1559,1559.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1559.jpg,2,anhui_barberry
1560,1560.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1560.jpg,2,anhui_barberry
1561,1561.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1561.jpg,2,anhui_barberry
1562,1562.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1562.jpg,2,anhui_barberry
1563,1563.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1563.jpg,2,anhui_barberry
1564,1564.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1564.jpg,2,anhui_barberry
1565,1565.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1565.jpg,2,anhui_barberry
1566,1566.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1566.jpg,2,anhui_barberry
1567,1567.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1567.jpg,2,anhui_barberry
1568,1568.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1568.jpg,2,anhui_barberry
1569,1569.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1569.jpg,2,anhui_barberry
1570,1570.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1570.jpg,2,anhui_barberry
1571,1571.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1571.jpg,2,anhui_barberry
1572,1572.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1572.jpg,2,anhui_barberry
1573,1573.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1573.jpg,2,anhui_barberry
1574,1574.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1574.jpg,2,anhui_barberry
1575,1575.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1575.jpg,2,anhui_barberry
1576,1576.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1576.jpg,2,anhui_barberry
1577,1577.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1577.jpg,2,anhui_barberry
1578,1578.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1578.jpg,2,anhui_barberry
1579,1579.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1579.jpg,2,anhui_barberry
1580,1580.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1580.jpg,2,anhui_barberry
1581,1581.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1581.jpg,2,anhui_barberry
1582,1582.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1582.jpg,2,anhui_barberry
1583,1583.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1583.jpg,2,anhui_barberry
1584,1584.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1584.jpg,2,anhui_barberry
1585,1585.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1585.jpg,2,anhui_barberry
1586,1586.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1586.jpg,2,anhui_barberry
1587,1587.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1587.jpg,2,anhui_barberry
1588,1588.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1588.jpg,2,anhui_barberry
1589,1589.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1589.jpg,2,anhui_barberry
1590,1590.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1590.jpg,2,anhui_barberry
1591,1591.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1591.jpg,2,anhui_barberry
1592,1592.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1592.jpg,2,anhui_barberry
1593,1593.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1593.jpg,2,anhui_barberry
1594,1594.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1594.jpg,2,anhui_barberry
1595,1595.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1595.jpg,2,anhui_barberry
1596,1596.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1596.jpg,2,anhui_barberry
1597,1597.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1597.jpg,2,anhui_barberry
1598,1598.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1598.jpg,2,anhui_barberry
1599,1599.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1599.jpg,2,anhui_barberry
1600,1600.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1600.jpg,2,anhui_barberry
1601,1601.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1601.jpg,2,anhui_barberry
1602,1602.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1602.jpg,2,anhui_barberry
1603,1603.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1603.jpg,2,anhui_barberry
1604,1604.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1604.jpg,2,anhui_barberry
1605,1605.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1605.jpg,2,anhui_barberry
1606,1606.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1606.jpg,2,anhui_barberry
1607,1607.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1607.jpg,2,anhui_barberry
1608,1608.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1608.jpg,2,anhui_barberry
1609,1609.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1609.jpg,2,anhui_barberry
1610,1610.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1610.jpg,2,anhui_barberry
1611,1611.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1611.jpg,2,anhui_barberry
1612,1612.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1612.jpg,2,anhui_barberry
1613,1613.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1613.jpg,2,anhui_barberry
1614,1614.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1614.jpg,2,anhui_barberry
1615,1615.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1615.jpg,2,anhui_barberry
1616,1616.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1616.jpg,2,anhui_barberry
1123,1123.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1123.jpg,3,chinese_redbud
1124,1124.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1124.jpg,3,chinese_redbud
1125,1125.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1125.jpg,3,chinese_redbud
1126,1126.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1126.jpg,3,chinese_redbud
1127,1127.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1127.jpg,3,chinese_redbud
1128,1128.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1128.jpg,3,chinese_redbud
1129,1129.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1129.jpg,3,chinese_redbud
1130,1130.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1130.jpg,3,chinese_redbud
1131,1131.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1131.jpg,3,chinese_redbud
1132,1132.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1132.jpg,3,chinese_redbud
1133,1133.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1133.jpg,3,chinese_redbud
1134,1134.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1134.jpg,3,chinese_redbud
1135,1135.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1135.jpg,3,chinese_redbud
1136,1136.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1136.jpg,3,chinese_redbud
1137,1137.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1137.jpg,3,chinese_redbud
1138,1138.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1138.jpg,3,chinese_redbud
1139,1139.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1139.jpg,3,chinese_redbud
1140,1140.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1140.jpg,3,chinese_redbud
1141,1141.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1141.jpg,3,chinese_redbud
1142,1142.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1142.jpg,3,chinese_redbud
1143,1143.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1143.jpg,3,chinese_redbud
1144,1144.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1144.jpg,3,chinese_redbud
1145,1145.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1145.jpg,3,chinese_redbud
1146,1146.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1146.jpg,3,chinese_redbud
1147,1147.jpg,D:\CV_leaf_identification\leaf_hog_lbp_svm\data\raw\Flavia\1147.jpg,3,chinese_redbud
